BubbleSort sorted values 0-5;1786;6371;14171;24648;38026;54209;74531;95010;120006;148600;178723;212587;249553;288331;330497;376480;424298;475115;528741;586128;644535;706047;818772;839872;924782;999338;1062186;1145098;1231069;1330863;1410103;1515163;1604430;1706445;1786750;1887068;2016507;2103996;2225607;2358804;2442636
BubbleSort almost sorted values 0-5;2642;10156;21871;36973;56260;78625;105549;136281;169534;208402;251212;292232;345169;401552;451286;506183;570360;636482;710264;793712;861601;942772;1032903;1102621;1189683;1288165;1396550;1486639;1581600;1680713;1780883;1908245;2010441;2115676;2234164;2347972;2458672;2583585;2702881;2829386;2949612
BubbleSort reversed values 0-5;1806;6409;17738;24540;38055;58130;82425;157139;235520;318876;403911;493956;574403;692269;836796;991031;1137816;1299001;1471786;1626442;1832903;2044807;2272752;2494967;2718721;2958365;3186896;3478461;3763106;4072981;4371623;4653622;4968269;5293786;5648382;5994216;6378349;6771025;7121115;7522099;7895043
BubbleSort values 0-4000;9034;30849;53029;79957;111187;149588;200242;249746;304355;363261;430668;514923;600714;665129;772852;852941;964993;1077737;1164326;1299588;1418566;1554845;1674168;1819916;1983229;2120160;2309152;2450072;2614593;2786337;2968636;3155158;3368427;3558158;3780109;3982454;4197141;4409500;4639009;4876238;5122752
BubbleSort sorted values 0-4000;1747;6443;14133;24618;37913;56490;74774;96302;120331;149356;182616;216491;253183;288418;330617;375246;424267;474326;527971;586734;645333;723399;789808;843373;912180;989995;1078627;1161061;1230787;1318753;1402438;1522364;1617449;1706673;1780909;1890308;1989843;2116740;2225483;2347657;2441192
BubbleSort almost sorted values 0-4000;3678;12797;23284;40122;61783;86951;116919;152327;195176;238735;286340;338870;394790;454251;519662;579455;648714;720977;805950;886407;967238;1047339;1136962;1255512;1365018;1439400;1536468;1646051;1754192;1872823;1995599;2111688;2214754;2348532;2479755;2589809;2721318;2877650;2988188;3132227;3261751
BubbleSort reversed values 0-4000;4941;21294;47445;84549;132936;193325;263323;344642;436778;540267;654069;782605;914997;1067692;1230889;1392508;1585856;1763673;1965765;2183371;2401775;2634665;2878379;3141101;3404319;3680056;3978136;4283238;4591450;4911429;5248066;5599328;5949601;6318212;6690493;7093759;7916800;7961200;8336463;8781279;9184114
CountingSort values 0-5;259;401;588;911;1112;1372;1757;1910;2185;2411;2836;2940;3073;3272;3512;3884;3944;4421;4494;8689;13978;14481;15317;15848;16505;17188;17733;18530;19040;19936;20483;21054;21780;22826;23043;23930;24353;25337;25793;26701;27108
CountingSort sorted values 0-5;511;1000;1555;2000;2572;3446;4117;5077;5048;5746;6750;7747;7702;8278;8483;9055;8914;11202;10856;11315;12923;12642;13594;13852;15444;14801;14660;15588;15622;16447;17041;17797;17808;18281;20249;19435;20063;20476;21033;21497;22086
CountingSort almost sorted values 0-5;544;1250;2038;2501;3336;3844;4551;5366;5781;6668;7315;7824;8675;9103;9905;10505;11488;11900;13378;13270;11531;7414;7792;8109;8366;8938;9041;9788;9827;10112;10620;10720;12004;11743;11729;12432;12267;13031;13103;13532;13724
CountingSort reversed values 0-5;286;505;781;1049;1346;1579;2084;2402;2685;3045;3291;3626;3883;4134;4527;4612;5014;5457;5729;5883;6144;6559;6800;7404;7486;7699;8012;8305;8582;8776;9405;9574;9912;10038;10301;10713;10904;11433;11546;11790;12090
CountingSort values 0-4000;6792;7066;7312;7557;7928;7896;7992;8438;8631;8750;9298;9305;9526;9759;9903;10253;10821;10516;10772;11102;11171;11464;11673;11818;12080;12351;12693;12705;12962;13327;13746;13562;13876;14005;20148;29033;29784;30441;31302;31971;32507
CountingSort sorted values 0-4000;771;1502;2303;3045;4017;4683;5536;6308;7065;7860;8866;9305;10250;10985;11861;12671;13447;14401;14888;15774;16944;17493;18273;19079;19834;20597;21502;22489;23068;18640;13528;13173;13752;14146;14426;15052;15325;16144;16273;16677;17872
CountingSort almost sorted values 0-4000;6745;7148;7653;7789;8066;8139;8547;8764;9008;9290;9554;9730;10011;10144;10432;10733;10854;11135;11327;11723;11987;12097;12494;12449;12843;13028;13320;13409;13793;13938;14844;14531;14886;15111;15267;15538;29044;31394;31925;32647;33394
CountingSort reversed values 0-4000;750;1547;2281;3128;4040;4829;5607;6395;7110;8037;8923;9600;10406;11132;11969;12862;13601;14504;15314;16414;16909;17646;19041;19389;20105;20754;21716;22471;23415;24953;25104;25334;26527;26937;27665;28718;29850;30360;31302;31689;32740
FirstIverson values 0-5;7711;23734;38197;58650;83935;114807;148341;188760;232208;282539;334985;386495;449629;518344;588694;658179;738641;822162;909778;993048;1112519;1192474;1303834;1414285;1559829;1652359;1760790;1895042;2021994;2194932;2306232;2443724;2579422;2741021;2918219;3070091;3220611;3403971;3559430;3749264;3949431
FirstIverson sorted values 0-5;0;0;0;0;0;1;0;0;250;250;250;250;250;290;256;288;251;500;500;500;500;500;500;565;500;503;720;804;750;750;794;762;752;783;755;846;1040;1000;1032;1000;1000
FirstIverson almost sorted values 0-5;1333;5206;11161;19351;27617;38470;51318;77062;109327;147044;188597;234979;282081;335693;391962;446026;508676;577969;647738;722973;802697;878503;953057;1055557;1138047;1232532;1317289;1412653;1527175;1636963;1730625;1829293;1946067;2038709;2187378;2404969;2378614;2501264;2626279;2757754;2879475
FirstIverson reversed values 0-5;0;0;0;0;0;0;61472;110262;140425;167569;201192;232494;266491;370970;430232;500128;556822;611968;663443;734701;873601;958977;1057917;1135522;1225008;1312501;1424573;1589997;1709112;1837627;1938791;2061964;2184633;2331874;2523147;2655523;2813468;2984346;3085400;3251352;3402339
FirstIverson values 0-4000;9162;31268;52294;78724;109394;147932;192066;238609;294518;360835;421050;492227;573216;655657;751803;838012;934474;1034352;1157928;1263606;1393700;1517278;1665216;1775470;1927708;2072077;2223168;2409825;2559353;2721794;2890016;3079781;3325894;3492098;3674254;3909675;4066805;4322934;4507284;4745484;4988937
FirstIverson sorted values 0-4000;0;0;0;0;0;0;1;1;250;250;281;250;250;250;250;250;285;500;500;500;500;555;505;500;500;534;719;750;780;750;756;750;781;754;763;999;1000;1039;1016;1000;1026
FirstIverson almost sorted values 0-4000;1773;7754;18878;34898;55924;81069;110252;147876;187587;229276;279125;333055;387795;433558;500023;571795;633872;704929;794925;877599;958891;1036055;1147520;1223079;1325893;1420268;1516802;1629153;1733489;1848788;1957524;2074095;2195561;2302219;2432643;2558435;2691143;2843560;2942202;3077965;3215521
FirstIverson reversed values 0-4000;3415;11643;23263;39653;60300;86174;123536;155139;193372;227421;277928;343303;401738;474345;521191;614319;647318;743800;863589;924713;981001;1111915;1193714;1347323;1385981;1552266;1630569;1755600;1897617;1997086;2179488;2258699;2417562;2619572;2737360;2905667;3015964;3219752;3393920;3505568;3772705
HeapSort values 0-5;2433;5827;10569;16044;20001;22875;31876;37597;43372;49181;45436;48266;54598;60643;64613;69432;73614;80465;84191;89623;90364;96441;100158;130372;113700;116066;116114;135300;126221;130305;145095;166282;162570;165854;147706;158204;163561;168930;181583;173965;180616
HeapSort sorted values 0-5;250;501;801;1002;1297;1777;2671;4774;6569;8922;11473;14691;17368;22836;27530;32133;42807;42150;46877;52866;61785;60928;65328;69417;87948;87816;92346;92222;95460;100089;104897;111382;116114;121278;124197;123353;126597;132153;140708;146930;154232
HeapSort almost sorted values 0-5;815;1984;2904;4033;5518;6852;8499;10978;14874;18354;22706;25679;29800;33849;40503;44636;49756;54894;58620;63624;68337;73291;78097;83151;87534;92889;99104;102682;106023;110458;116744;121686;128235;141304;137219;153433;146235;152740;182138;175066;177379
HeapSort reversed values 0-5;310;500;887;1143;1505;1791;3444;7123;10123;13184;16070;19217;18697;24336;33589;40409;46413;47812;48176;48488;54398;62993;68068;72764;76627;79596;85114;93484;101818;107462;123603;110327;111223;112396;123408;130177;136383;146624;149197;155660;150006
HeapSort values 0-4000;3321;7732;12366;17268;22339;27862;33334;38587;45068;50318;55478;60573;66342;72174;81452;85569;96560;97473;119290;134390;119108;125582;132098;132268;135664;142603;157931;166577;167903;171987;180281;197595;212152;199122;207391;225882;223147;227686;250828;257782;249654
HeapSort sorted values 0-4000;2798;6335;10354;15093;19893;24879;29772;34922;39679;45039;50034;59638;65537;66642;70355;75986;81802;85004;94834;94903;100039;110849;119097;145525;136519;148588;141310;140417;142933;147870;153238;157818;162902;167287;180544;176365;185507;193458;200621;210876;206760
HeapSort almost sorted values 0-4000;3547;8268;13967;18191;20889;26027;34178;35802;40733;46111;51678;56834;61778;67504;72748;77679;82529;89760;93036;98106;116375;137028;122997;122885;143012;137639;134163;139693;145806;151956;162328;173544;166508;177325;192077;188240;198686;196706;207978;221647;213004
HeapSort reversed values 0-4000;1288;3490;5827;8693;11273;14574;18215;22686;26998;31430;41328;49074;46774;53364;56474;60790;67064;70569;76910;91971;86167;91046;98704;105015;117556;118599;117419;129872;136897;136146;132361;147193;183386;192118;166494;175828;181303;177391;198375;199264;198113
InsertionSort values 0-5;1526;4563;9392;15918;24185;34148;45731;59641;75103;92504;111436;132255;149417;173732;202829;230966;254803;289313;318683;354995;392007;425941;460054;500057;542931;590019;639965;676801;739279;790206;841572;881167;944896;992998;1071524;1125008;1192880;1254137;1308645;1377852;1450305
InsertionSort sorted values 0-5;7;4;101;250;250;410;505;500;500;583;751;750;750;801;1000;1000;1031;1250;1250;1305;1250;1529;1500;1530;1775;1869;1750;1776;2129;2000;2069;2137;2250;2317;2348;2612;2530;2543;2563;2802;2800
InsertionSort almost sorted values 0-5;382;1692;3706;6259;9409;13105;17075;21138;26014;30957;37262;42874;49823;58838;64423;70583;79152;88027;95298;104546;114138;123698;133446;142936;152603;160732;176488;185364;195229;205909;216944;228074;240635;252153;261015;266984;277100;291742;305762;316954;331461
InsertionSort reversed values 0-5;0;0;44;250;250;254;5676;33325;62242;90574;116830;144939;174464;210528;266457;322811;384694;434255;495332;554423;628372;705680;790355;863789;961227;1048337;1120260;1232525;1355612;1467632;1569351;1692372;1786146;1913698;2034104;2192991;2301165;2457271;2606941;2709752;2870873
InsertionSort values 0-4000;1475;5079;10789;18291;27907;39773;53573;69062;87321;106442;127989;152763;178007;206575;236942;268876;301226;337045;375053;421001;458662;510741;557743;606786;660894;705195;757311;827705;883190;940332;990956;1051876;1122427;1199803;1253566;1329770;1424695;1481948;1566494;1662962;1744365
InsertionSort sorted values 0-4000;6;17;103;250;250;253;500;500;500;517;750;750;829;1000;1000;1206;1126;1281;1250;1250;1530;1500;1544;1501;1783;1790;1778;2029;2013;2102;2043;2250;2357;2289;2494;2500;2625;2544;2895;2844;2771
InsertionSort almost sorted values 0-4000;478;2112;4385;7399;10888;15000;19521;24705;30890;37460;43734;51430;59080;67289;76408;85669;96269;105668;115931;126970;141172;150416;162333;170813;183714;196313;209334;226762;241056;255492;269564;283581;294758;310102;327149;345236;359435;368705;383090;403800;415604
InsertionSort reversed values 0-4000;2255;8956;19723;34799;54111;75208;101865;132492;168361;206846;251680;295347;349912;402437;461307;533668;594661;669017;741096;830708;922375;1000282;1081244;1185497;1286528;1407358;1489518;1614226;1731743;1847382;1977289;2114787;2232957;2368913;2503706;2654471;2809003;2954251;3110993;3261557;3430167
MergeSort values 0-5;3606;7224;11556;15384;19373;24245;28160;32372;35955;39706;46261;50723;55219;59480;65504;69129;74869;77627;81144;85181;90406;94339;96964;103259;107097;112556;117101;123159;137253;135519;138762;144680;146703;151156;154141;158673;170468;170252;171895;176567;177795
MergeSort sorted values 0-5;2178;4762;7373;9695;12574;14851;17269;20589;22335;26045;28305;31785;34788;36372;40905;42794;44939;47457;52875;54626;57848;60458;62530;69448;69576;69903;73281;77533;80959;86904;85849;90302;93053;99383;99665;99879;103714;107201;108332;113753;115805
MergeSort almost sorted values 0-5;2747;6027;9012;12250;15252;18862;21902;25196;28263;31756;35435;39494;41437;44327;48229;50869;53946;56432;60469;63650;67671;71636;75049;81810;84920;89871;91122;96318;100079;103873;104831;109488;110647;115817;118218;120752;125149;136592;128991;131056;133428
MergeSort reversed values 0-5;2074;4718;7058;9596;12166;15132;17957;21003;22950;26459;28916;32456;34830;37933;42038;44816;47048;49063;53214;55176;62186;61428;63671;67906;69886;72308;75594;78210;82686;86200;88242;90819;94733;96197;100580;100011;104348;108067;111844;113872;116152
MergeSort values 0-4000;4308;9214;14721;20342;25727;31704;39362;43793;49243;58381;64466;70493;78942;85508;92709;99794;106084;112397;119290;125187;130665;131792;139741;146175;152307;159339;167224;170459;180454;186569;194062;202080;207684;214253;220586;229191;234766;240954;248266;253615;259115
MergeSort sorted values 0-4000;2323;4808;7615;10009;12750;15353;18357;20991;23764;26452;29372;32873;35122;37969;41363;44362;46191;47617;51529;53841;57605;60099;65529;66428;71154;71231;74913;77478;81264;85293;89798;91964;94009;97068;101620;102582;105839;110552;109006;112163;114594
MergeSort almost sorted values 0-4000;2802;6179;9527;12817;16811;20085;23551;27182;30393;34040;38457;42063;47304;49658;55295;58529;60552;61635;65926;69339;72749;78340;83255;87600;91142;95648;99648;102676;106121;109881;114672;119753;123469;128212;132408;133608;139553;140164;152405;153642;157071
MergeSort reversed values 0-4000;2606;5587;8886;11488;14630;17800;21045;23740;27000;30664;33352;34726;37582;40461;43938;47150;49533;51914;55908;58497;62130;64882;67690;71481;74685;77934;83194;83286;87272;91373;98920;104311;106372;111504;114030;115754;119602;123666;126652;130007;131641
QuickSort values 0-5;2179;7220;14431;23412;34651;48972;65054;83267;104470;126879;151592;180992;209590;241348;276890;311770;352025;392259;438886;480485;531727;596386;651448;708539;756615;814818;876254;943226;1001882;1069004;1133679;1214182;1289957;1373957;1458969;1520722;1609995;1713868;1813177;1900562;1983849
QuickSort sorted values 0-5;8477;34273;76675;135377;211716;302062;384401;399607;428262;474860;539678;611806;704037;776111;799894;823917;889650;933009;1014215;1130209;1173131;1186922;1218645;1271320;1338335;1421002;1526048;1582216;1595362;1634072;1684502;1757588;1836399;1937051;1961456;1999180;2028430;2072536;2155300;2241878;2343890
QuickSort almost sorted values 0-5;3350;9647;16683;24838;33281;42837;56344;68525;78787;89643;101167;115281;129315;163469;183743;197799;214227;228592;242702;260195;298818;310465;322700;333167;352780;377178;408629;437303;465937;489698;528172;564567;625767;669077;799924;968804;1158830;1312075;1489334;1596405;1682090
QuickSort reversed values 0-5;8485;34020;76874;136900;211036;298753;398352;486250;589571;696629;822011;970972;1139131;1341805;1537852;1737933;1978205;2197480;2461999;2760680;3024766;3298154;3592320;3902972;4194527;4555859;4925944;5287640;5692950;6499480;6811640;7934940;8075724;8524587;8801463;9539487;10170461;10609261;10703288;11182401;11687519
QuickSort values 0-4000;2096;5121;8861;11789;15455;18991;22474;26506;30334;34521;38387;42754;46690;50964;55079;59017;63259;66907;71115;77045;80179;84782;94935;90761;93450;98351;102020;107877;110286;115181;131215;128214;137518;145204;143685;145918;150430;163444;160003;159572;162725
QuickSort sorted values 0-4000;5058;20123;47381;82869;130212;181874;242319;316393;401187;490880;603328;713654;844925;972072;1115326;1274640;1436815;1612727;1842270;2003697;2217302;2449584;2697256;2892644;3169713;3360895;3629425;3938549;4220324;4505033;4798099;5053848;5427157;5762415;6132423;6478449;6797408;7170081;7667521;7943554;8358076
QuickSort almost sorted values 0-4000;2350;6208;11078;15028;19344;24304;28814;31238;31964;36716;40214;44605;48773;53880;59885;63507;66071;70796;75365;80120;85664;89390;94049;107619;114615;122394;122401;123231;133357;137600;154819;152669;160062;174738;176556;185172;189944;200003;214957;245613;250142
QuickSort reversed values 0-4000;8640;33656;72585;121654;180809;253939;343119;453994;580804;763482;886628;1028416;1202331;1364422;1618530;1813504;2038966;2263777;2524478;2810999;3059789;3366386;3680479;4038302;4417953;4769106;5086124;5442579;5916376;6302718;6701915;7115814;7604463;8047292;8497487;8998325;9552898;10061876;10590311;11214700;11716742
RadixSort values 0-5;2230;3834;5975;7518;9234;11392;12849;14116;16230;18636;19357;20804;23858;24463;26073;28479;29832;30147;34549;34096;36976;49091;86412;88250;92047;96931;72721;49695;74565;115061;118754;121193;121579;125188;129916;132347;136677;139801;143321;150124;153484
RadixSort sorted values 0-5;3763;7262;10945;14536;18682;21296;25240;29297;31980;35385;38661;41822;45742;49679;52709;55862;60120;63789;67153;70829;74123;39978;40738;49935;87448;91513;95284;102312;102729;77794;54096;59721;60435;94580;125518;129085;133393;136956;140291;145069;147870
RadixSort almost sorted values 0-5;3814;4086;6258;8010;9730;12159;13616;15384;17161;19799;20686;22133;25631;25987;27818;57968;64111;67488;71123;75624;78120;81832;84719;88143;91777;85356;50236;50921;52779;56833;55132;59300;60862;114884;131923;134849;138624;142980;146550;150957;153591
RadixSort reversed values 0-5;3761;7305;10983;14498;18016;21603;25201;29518;32290;35802;39290;43021;46658;50437;53268;57181;62124;64193;67113;70834;74432;77659;82271;84882;88293;91538;95160;52188;51070;55734;86426;112469;116559;119295;125391;122785;65345;87275;137679;147619;147631
RadixSort values 0-4000;4502;8454;12652;16600;20603;24621;28794;32755;36519;41193;44986;48858;52741;57377;60797;64973;69301;71934;76231;38437;33263;34404;35378;37785;89619;108240;110899;114362;117515;119971;122669;127081;130551;134797;140402;142999;146007;151073;155377;64167;62690
RadixSort sorted values 0-4000;2107;3722;5742;7321;8581;10695;12063;13279;15267;26601;44112;48069;52716;58772;60869;64982;69452;73479;77052;81974;85618;88970;93556;96856;102402;105473;109521;113375;117975;122688;125522;129727;102996;79562;141630;143207;147050;151293;155195;160834;162596
RadixSort almost sorted values 0-4000;4558;8588;12685;16524;20957;24620;29653;32987;37740;41614;45440;49145;52984;57321;61204;65025;68821;72987;77334;81759;75238;35806;36755;39074;40821;42218;42674;44705;45847;50005;48673;52285;58150;57374;68162;143593;147434;150703;141888;65002;64464
RadixSort reversed values 0-4000;2039;3699;5660;7380;8659;10518;11990;13202;15465;17195;18214;19384;21761;23427;24051;26000;27706;28330;31545;32240;34467;35838;37477;55278;99425;103599;107226;111174;116870;122699;101097;52721;53697;54930;58066;141150;147005;151260;154360;159399;162120
SecondIverson values 0-5;8451;25085;40507;61583;88027;118597;157599;201474;243302;293094;344833;405588;473318;540356;606459;689683;760367;841054;932806;1041026;1138960;1231590;1347213;1448794;1574954;1679307;1811732;1934219;2089865;2204859;2353412;2493647;2649683;2813463;2977722;3133910;3316447;3477476;3657367;3841152;4029577
SecondIverson sorted values 0-5;0;0;3;2;0;0;0;46;250;250;250;250;280;250;250;251;370;500;619;558;500;500;571;591;547;726;752;750;750;781;750;772;796;759;935;1119;1000;1001;1032;1000;1035
SecondIverson almost sorted values 0-5;1371;5271;11382;18873;28021;38896;52378;76927;108888;145622;185787;234004;285161;338406;394379;449512;517723;588600;644840;730876;799792;876893;955918;1056084;1137756;1240543;1332452;1440762;1516318;1649261;1737051;1848760;1976364;2093801;2186531;2290469;2417278;2526677;2659120;2782564;2927224
SecondIverson reversed values 0-5;0;1;0;0;0;0;65121;160556;234961;310305;394805;468141;540190;694777;870541;1022596;1171934;1314846;1480942;1612711;1854970;2082548;2343485;2616515;2778118;3029832;3229978;3539094;3864221;4175524;4476982;4770259;5060019;5406800;5798369;6149492;6579525;6934177;7280059;7763490;8033467
SecondIverson values 0-4000;9165;33207;55706;83411;117828;156637;219460;264487;308618;369489;439154;516449;594059;680868;768565;878937;974288;1095556;1198091;1334570;1480892;1576358;1729762;1852940;2003849;2170496;2333445;2505677;2688839;2846403;3043193;3244817;3429016;3655392;3849515;4081497;4284020;4504617;4741755;4983770;5229107
SecondIverson sorted values 0-4000;0;4;2;4;7;8;0;60;250;250;271;297;259;250;250;262;388;553;500;500;500;535;500;500;529;751;750;750;750;787;750;750;869;791;1046;1037;1005;1102;1000;1001;1001
SecondIverson almost sorted values 0-4000;1721;7464;18160;33419;54257;79505;107939;142092;184129;225044;274604;326204;376717;438064;507055;570349;632006;707543;787679;882923;966142;1039742;1141333;1242247;1344541;1456608;1556302;1641918;1757205;1878435;2022819;2123758;2242898;2369520;2493753;2635512;2759553;2893712;3023298;3160846;3298283
SecondIverson reversed values 0-4000;4878;20677;47323;84394;135731;196903;265277;347904;447340;547429;651587;776576;936847;1065151;1241528;1407339;1580713;1772116;2019689;2214493;2402590;2654888;2886920;3152274;3422421;3684504;3991290;4282414;4604501;4921970;5259978;5591787;5948265;6305949;6699091;7074155;7458084;7882030;8292305;8720626;9180260
SelectionSort values 0-5;3011;9527;19283;32423;48673;68170;91658;118856;147096;182919;219772;259950;301836;350290;390941;461447;569009;660992;645133;732379;817910;915004;913515;990420;1060801;1154008;1244722;1336112;1438182;1538199;1640091;1738524;1860589;1963776;2111144;2206125;2325906;2446340;2580110;2699183;2833083
SelectionSort sorted values 0-5;2182;7581;16275;28411;43678;62097;83742;109870;137358;168276;204357;242787;291263;331656;383041;434964;481736;540962;603723;677615;749547;812532;892993;968722;1057497;1132135;1223701;1320185;1411113;1513798;1622789;1706327;1831938;1928663;2041271;2166952;2285044;2475757;2550819;2674309;2807048
SelectionSort almost sorted values 0-5;3080;10199;21050;34455;52008;71621;95332;122486;153884;185361;222970;256740;300262;350586;398406;455743;510722;571774;632680;691649;772097;830380;912213;981854;1069580;1173812;1300207;1345014;1453513;1556628;1653581;1741443;1849615;1974929;2097027;2183451;2310630;2473326;2570233;2735806;3002416
SelectionSort reversed values 0-5;2000;7721;16879;29095;45783;68185;93042;118218;146180;178538;234036;283458;301247;342808;403452;472572;511905;576013;714826;706612;757515;843608;906965;1012107;1062522;1149462;1245058;1362840;1428512;1522024;1663402;1753522;1870445;1978359;2076323;2219474;2333257;2482456;2584699;2709218;2833239
SelectionSort values 0-4000;4308;13524;25513;41335;60503;83007;109045;143425;171602;214392;250931;294554;335836;386148;438264;497518;566021;620708;681959;761605;851550;904849;984148;1075875;1153837;1262693;1339091;1535439;1578135;1633726;1736809;1864541;1983323;2075734;2217358;2319483;2439204;2620275;2694887;2847006;2984811
SelectionSort sorted values 0-4000;2116;8073;16257;28442;43534;62435;84340;108724;137077;175219;208021;246738;283265;331796;381857;435298;487995;542233;612846;669965;730760;802211;876266;957286;1035679;1122072;1226947;1311748;1399797;1506061;1599690;1703363;1830703;1934758;2032026;2162038;2270714;2387654;2540649;2664960;2817567
SelectionSort almost sorted values 0-4000;3670;11698;23599;39209;57668;79924;104853;132455;164289;198431;236561;279109;323107;378970;423486;478185;537677;598955;661475;732165;800980;894275;975669;1058350;1119455;1213074;1303520;1417597;1513228;1597637;1682890;1789030;1918205;2007948;2143711;2236479;2384619;2524652;2598339;2719627;2805143
SelectionSort reversed values 0-4000;5564;18671;28754;46626;68127;92915;122112;155817;192356;233422;285874;333829;383862;438558;498206;560023;637756;709449;782692;879139;963240;1055837;1141289;1244853;1355074;1437579;1535698;1643529;1764786;1880051;2028175;2141202;2261335;2410045;2574435;2720313;2856632;3010113;3171743;3308591;3481053
ShellSortCiura values 0-5;1390;3024;4783;6395;8366;10073;12031;14132;15461;17435;19091;21315;23189;25578;26885;28528;30694;35817;42723;48292;40047;39274;40840;42773;45344;46402;48687;50126;52161;54222;57097;58215;59931;62551;64406;66131;68088;70436;73211;74669;76708
ShellSortCiura sorted values 0-5;250;871;1796;2730;3202;4103;5949;4451;5048;5901;6621;7125;8782;10928;10196;10040;10423;11285;15950;16579;17537;18761;19545;20562;21933;22697;23364;24288;20019;20550;21240;22164;22710;23523;24872;25071;26140;26709;27462;28132;28912
ShellSortCiura almost sorted values 0-5;639;1525;2397;3410;4318;5340;6625;8156;9113;10461;11496;12461;13594;14931;16569;17580;18798;20479;23192;24895;25834;27393;32476;30639;31904;30806;31519;32749;33597;35283;36897;42047;54887;41291;43600;60680;61555;62126;60073;48814;49632
ShellSortCiura reversed values 0-5;250;751;1345;1860;2579;3282;4126;5034;5776;6648;7348;8044;9037;9699;10590;11364;12170;13160;14068;14967;16184;17019;17720;17203;17867;18253;18960;20290;20731;21664;23026;23344;24918;25562;26138;27342;27875;34337;34036;30438;31034
ShellSortCiura values 0-4000;2303;5841;9734;14636;19574;23774;28282;33308;39006;43226;50738;54911;59875;66623;70110;75180;81107;86468;91949;97397;107752;131115;128476;131147;133698;140448;140506;163864;153216;153522;158034;179297;195357;176067;183361;190473;212441;209530;209841;222292;222677
ShellSortCiura sorted values 0-4000;270;750;1250;2044;2598;3001;3812;4516;5077;5772;6688;7384;7983;8964;9295;9894;10867;11774;13102;14146;14999;15870;16786;16758;17095;18626;18472;19172;20557;20579;21643;22184;22899;23765;24517;25835;26526;27133;27999;28465;34652
ShellSortCiura almost sorted values 0-4000;1746;4679;8538;11441;15157;18939;23158;27227;35048;44993;47684;44086;48098;52624;59119;64233;68520;74006;89984;80901;85901;89201;93909;98822;107559;117376;123514;137643;133664;133528;138053;150520;148654;155206;170353;173115;185671;186420;179519;176928;187849
ShellSortCiura reversed values 0-4000;515;1651;2591;3785;4376;5805;6642;8275;8939;10673;11736;14061;13893;15658;16361;18757;18485;19803;22103;21819;24589;25700;27219;29403;30285;33423;33280;34932;36210;36830;38187;39615;41305;42264;44481;49083;49390;50179;51626;56392;52537
